longTermAdminSym_request,adminPttnCd_request,siDoCd_request,siGunGuCd_request,adminNm_request,resultCode,resultMsg,adminPttnCd,hmpgAddr,longTermAdminSym,pkngEquip,tfMth
24812000200,B01,48,125,명진노인통합지원센터,00,NORMAL SERVICE.,B01,http://www.mjwelfare.or.kr/2013/,24812000200,상마전마을회관 앞 주차장 이용,"마산역 경유(63,64,65) : 구산초등학교 분교에서 하차, 하마전교회입구에서 왼쪽 도로로 위쪽방향으로 도보15분"
24812000359,B01,48,121,안정재활재가센터,00,NORMAL SERVICE.,B01,,24812000359,주차가능.,"창원에서 밀양방향1. 대중교통   밀성여객 탑승 후 가술 하차 - 대산고등학교쪽 골목길 통해 이동 (표지판) 도보 15분 거리     창원만남의광장앞 출발 -    마을버스 1번,  2번,  4번 가술/대산고등학교앞 하차   시외버스이용  마산합성터미널에서 밀양방향버스 승차 후 가술에 하차하여 15분정도 도보 2. 자가용   25호국도선 - 밀양,수산방면 - 미곡처리장 방면 골목 - 표지판 따라 좌회전 - 막다른 골목에서 좌회전 - 제동회관 정면에서 우회전 - 표지판 따라 재가센터   25호국도선 - 밀양, 수산방면 - 다이소 방면 골목 - 표지판 따라 좌회전 - 제동회관 정면에서 우회전 - 표지판 따라 재가센터"
24812000415,B01,48,125,남가람 노인 통합지원센터,00,NORMAL SERVICE.,B01,https://www.longtermcare.or.kr/npbs/r/a/104/selectMyBlog.web?ltcAdminSym=2481200,24812000415,주차시설 완비,"자가용 이용시 네비게이션으로 주소 창원시 마산합포구 진북면 지산2길 64-11 검색해서 찾아오시면 됩니다. 대중교통: 버스 이용시 73, 73-1, 74, 74-1, 75 타고 진북면사무소에서 하차 후 지산교회쪽으로 도보로 100m 걸어오시면 됩니다."
24811000045,B02,48,123,희연재가커뮤니티케어센터,00,NORMAL SERVICE.,B02,http://www.silver4u.net,24811000045,"건물앞 3대, 장애인주차구역1대","- 버스노선 안내 : 문성고등학교, 반지민원센터, 반지사거리에서 하차하시기 바랍니다.-.지선버스 : 10, 11, 12, 13, 14, 17, 213, 30, 31, 32, 34, 35, 505-.간선버스 : 100, 102, 105, 122, 155-.좌석버스 : 703, 710, 751, 752, 757, 800-.개인차량 : 반지동 케이프 타운 지하주차장"
24812000359,B02,48,121,안정재활재가센터,00,NORMAL SERVICE.,B02,,24812000359,주차가능.,"창원에서 밀양방향1. 대중교통   밀성여객 탑승 후 가술 하차 - 대산고등학교쪽 골목길 통해 이동 (표지판) 도보 15분 거리     창원만남의광장앞 출발 -    마을버스 1번,  2번,  4번 가술/대산고등학교앞 하차   시외버스이용  마산합성터미널에서 밀양방향버스 승차 후 가술에 하차하여 15분정도 도보 2. 자가용   25호국도선 - 밀양,수산방면 - 미곡처리장 방면 골목 - 표지판 따라 좌회전 - 막다른 골목에서 좌회전 - 제동회관 정면에서 우회전 - 표지판 따라 재가센터   25호국도선 - 밀양, 수산방면 - 다이소 방면 골목 - 표지판 따라 좌회전 - 제동회관 정면에서 우회전 - 표지판 따라 재가센터"
24812000424,B02,48,123,태양재가노인복지센터,00,NORMAL SERVICE.,B02,blog.naver.com/sun2751935,24812000424,건물 지하 주차타워시설 있음,일반 10.11.13.14.30.31.32.34지선 12.35.212.216.221.223간선 100.103.105.106.107.113.115.151.155.156.BRT일반(5000)좌석 97.97A.710.770급행 3000.3001.3006.BRT급행(6000)
24812000435,B02,48,121,창원도우누리 노인통합재가센터,00,NORMAL SERVICE.,B02,http://m.blog.naver.com/dounuri27,24812000435,"YG빌딩 지하1,2층 주차가능","버스 : 창원방면 220번,221번        창원봉림행복복지센터 맞은편 이디야건물 3층주소: 창원시 의창구 대봉로 26번길 4-5 YG빌딩 3층전화번호 : 055-286-9788"
24812000437,B02,48,121,선일데이케어센터,00,NORMAL SERVICE.,B02,선일데이케어센터.kr,24812000437,"상가 주차 공간, 혹은 인근 주택단지 주차.","창원에서 마산방향 - 100번, 122번, 214번, 58번, 58A번, 730번 버스 '장애인복지회관' 정류장에서 하차 마산에서 창원방향 - 100번 122번, 214번,59번, 59A번, 730번 버스 '장애인복지회관' 정류장에서 하차"
24812000594,B02,48,121,다안재가복지센터,00,NORMAL SERVICE.,B02,blog.naver.com/daan9333,24812000594,무학산오리하우스 창원점 주차시설 무료 사용 (공간여유로움),"버스정류소명 : 용강검문소통과노선 : 창원->마을1, 마을2, 마을7, 30, 31, 32, 34, 35, 36, 40, 41, 42, 44, 45, 49,                 김해->140"
24811000008,B03,48,121,동진소규모노인종합센터,00,NORMAL SERVICE.,B03,www.dongjin.org,24811000008,센터앞에 주차시설 완비,"1) 개인차 :창원역에서 15분거리 주남저수지 입구에서 2km 직진 2) 대중교통 : 버스 30,31,32,40,42 내리시는곳 :동진노인복지센터 앞,  고양이주단지"
24811000030,B03,48,123,한빛노인복지센터,00,NORMAL SERVICE.,B03,http://www.hbwf.or.kr/,24811000030,한국전력에 주차하여 횡단보도 이용하여 건너오세요 또는 한빛교회 옆 주택가에 주차하시고 방문하세요,"은아아파트 정류소에서 내려서 도청 방향으로 도보로 7분 (버스 100번 103번 109번  급행: 703번, 710번)또는 도청에서 내려 은아아파트 방향으로 도보로 5분 (버스 111번, 214번, 급행 : 801번)한국전력 맞은편에서 은아아파트 방향으로 큰길가"
24811000045,B03,48,123,희연재가커뮤니티케어센터,00,NORMAL SERVICE.,B03,http://www.silver4u.net,24811000045,"건물앞 3대, 장애인주차구역1대","- 버스노선 안내 : 문성고등학교, 반지민원센터, 반지사거리에서 하차하시기 바랍니다.-.지선버스 : 10, 11, 12, 13, 14, 17, 213, 30, 31, 32, 34, 35, 505-.간선버스 : 100, 102, 105, 122, 155-.좌석버스 : 703, 710, 751, 752, 757, 800-.개인차량 : 반지동 케이프 타운 지하주차장"
24812000359,B03,48,121,안정재활재가센터,00,NORMAL SERVICE.,B03,,24812000359,주차가능.,"창원에서 밀양방향1. 대중교통   밀성여객 탑승 후 가술 하차 - 대산고등학교쪽 골목길 통해 이동 (표지판) 도보 15분 거리     창원만남의광장앞 출발 -    마을버스 1번,  2번,  4번 가술/대산고등학교앞 하차   시외버스이용  마산합성터미널에서 밀양방향버스 승차 후 가술에 하차하여 15분정도 도보 2. 자가용   25호국도선 - 밀양,수산방면 - 미곡처리장 방면 골목 - 표지판 따라 좌회전 - 막다른 골목에서 좌회전 - 제동회관 정면에서 우회전 - 표지판 따라 재가센터   25호국도선 - 밀양, 수산방면 - 다이소 방면 골목 - 표지판 따라 좌회전 - 제동회관 정면에서 우회전 - 표지판 따라 재가센터"
24812000415,B03,48,125,남가람 노인 통합지원센터,00,NORMAL SERVICE.,B03,https://www.longtermcare.or.kr/npbs/r/a/104/selectMyBlog.web?ltcAdminSym=2481200,24812000415,주차시설 완비,"자가용 이용시 네비게이션으로 주소 창원시 마산합포구 진북면 지산2길 64-11 검색해서 찾아오시면 됩니다. 대중교통: 버스 이용시 73, 73-1, 74, 74-1, 75 타고 진북면사무소에서 하차 후 지산교회쪽으로 도보로 100m 걸어오시면 됩니다."
24812000424,B03,48,123,태양재가노인복지센터,00,NORMAL SERVICE.,B03,blog.naver.com/sun2751935,24812000424,건물 지하 주차타워시설 있음,일반 10.11.13.14.30.31.32.34지선 12.35.212.216.221.223간선 100.103.105.106.107.113.115.151.155.156.BRT일반(5000)좌석 97.97A.710.770급행 3000.3001.3006.BRT급행(6000)
24825000612,B04,48,250,큰나무주간보호센터,00,NORMAL SERVICE.,B04,http://blog.naver.com/kumred3,24825000612,본 센터 건물 지하주차장에 주차가능,1. 김해시내버스 21번 -> 능동삼거리 정류장에서 하차-> 도보로 약 3분 ->본 건물 5층으로 입장2. 자가용 이용 시 네비게이션에 경남 김해시 번화1로79번길 26 을 검색하여 방문
24811000045,B05,48,123,희연재가커뮤니티케어센터,00,NORMAL SERVICE.,B05,http://www.silver4u.net,24811000045,"건물앞 3대, 장애인주차구역1대","- 버스노선 안내 : 문성고등학교, 반지민원센터, 반지사거리에서 하차하시기 바랍니다.-.지선버스 : 10, 11, 12, 13, 14, 17, 213, 30, 31, 32, 34, 35, 505-.간선버스 : 100, 102, 105, 122, 155-.좌석버스 : 703, 710, 751, 752, 757, 800-.개인차량 : 반지동 케이프 타운 지하주차장"
24812000624,B05,48,121,행복한재가방문요양센터,00,NORMAL SERVICE.,B05,happysilvers.modoo.at/,24812000624,15대정도 주차가능,경남 창원시 의창구 동읍 의창대로 875 1층상가동창원요양병원 맞은편 그린모텔 1층 상가
24812000633,B05,48,127,백세행복노인복지센터 내서점,00,NORMAL SERVICE.,B05,WWW.백세행복.com,24812000633,센터 내 주차시설 완비 -일반차량 주차 24대    -경차 주차 6대,<버스 이용시> ▶삼계성당 법륜사 버스정류장 하차 (지선 256. 51. 80.) ▶광려중학교 버스정류장 하차 (지선 256. 51. 80. )   <자가용 이용시> 창원시 마산회원구 내서읍 대동이미지 1단지 아파트 정문에서 감천 방향으로 500M거리  전안 초등학교 옆 단독건물
24812000768,B05,48,127,참방문간호요양센터,00,NORMAL SERVICE.,B05,blog.naver.com/visiting-care,24812000768,인근 도로변 주차가능,버스 이용 시 삼계숲속마을아파트 정류장 하차승용차 이용 시 삼계로 66-10 근처 도로변 주차
24812000847,B05,48,121,창원 효사랑주간보호센터,00,NORMAL SERVICE.,B05,blog.naver.com/changwonhyolove,24812000847,건물주차장 이용가능,"창원 명곡로타리, 오케이빌딩 5층( LG전자 맞은편)에 위치하고 있습니다."
24812000850,B05,48,123,창원 효 방문간호재가센터,00,NORMAL SERVICE.,B05,blog.naver.com/changwonhyo,24812000850,상가인근 주차 가능합니다.,"1. 버스 이용 시가장 가까운 정류장: '신월주공아파트' 정류장 (도보 약 2~3분, 100여 미터 거리)주요 버스 노선:  간선/지선: 155번, 156번, 212번, 710번, 770번 등BRT: BRT-일반(5000), BRT-급행(6000)좌석/급행: 3000번, 3001번, 3006번 등시외: 김해 버스 97번2. 기차 이용 시창원중앙역(KTX, SRT): 차량으로 약 5분 소요 (약 2.3km 거리)3. 자가용 이용 시주소: 경상남도 창원시 성산구 신사로 55, 신월 센트럴 아이파크 후문 앞근처에 동창원IC 등이 있어 시외에서도 접근이 용이합니다."
24812000589,B06,48,121,우리복지의료기,00,NORMAL SERVICE.,B06,없음,24812000589,없음,"시내버스 102, 113, 122, 155, 710, 213, 10, 12, 15, 17, 19, 21동정동/써니마트 (북동공설시장 방면), 흥한웰가아파트 (창원여중 방면) 하차 후 창원감리교회 앞 횡단보도 건너 현대약국 골목 직진"
24812000611,B06,48,121,돌봄의료기복지용구,00,NORMAL SERVICE.,B06,blog.naver.com/ky0545,24812000611,돌봄복지용구 맞은편 공용주차장,시외버스:밀양.수산.부산.진영.창원.마산방면 시외버스정류장 앞시내버스:1번.2번.31번.32번.49번 시내버스정류장 앞
24812000636,B06,48,127,해피케어,00,NORMAL SERVICE.,B06,www.happy-care.kr,24812000636,있음,"마산역에서 도보 5분소요 시내버스 ""마산역"", ""마산역.동마산병원"", ""마산역종점"" 버스정류장하차 마산역 삼거리에서 마산역 방면으로 온 후 마산역주차장에 주차"
24812000640,B06,48,121,세종메디,00,NORMAL SERVICE.,B06,없음,24812000640,지정주차구역 없음.주변 골목 주차가능,"버스 102, 113, 122 동일그린맨션 하차 or 소답입구 하차 후 도보 5분 이내"
24812000739,B06,48,127,해피한 복지용구사업소,00,NORMAL SERVICE.,B06,https://blog.naver.com/shhwang2000,24812000739,주차가능,대중교통구암동경유 마을버스 8번 (mgt새마을금고 정류장 하차)
24812000767,B06,48,125,효담 재가노인복지센터,00,NORMAL SERVICE.,B06,https://hyodam.my.canva.site/,24812000767,사무실 앞에 노상 도로변 주차자리 마련되어있습니다,마산 창동 부근이며구 추산아파트 맞은편에 있습니다
34811000001,C01,48,121,설암재가노인복지센터,00,NORMAL SERVICE.,C01,없음,34811000001,도로명주소: 경상남동 창원시 의창구 도계로 4번길 8 일출빌딩 5층(전자랜드 옆)주차: 일출빌딩 부근 자율 주차* 빌딩 내 고정 주차 자리없음.,"도계로 4번길 8, 일출빌딩 5층택시이용 : 도계동 버스정류소 또는 도계동 전자랜드 옆 건물 하차버스이용 : 1) 도계동 버스정류소 하차->도보 1분 이내                2) 서부스포츠 앞 하차->도보 3분 이내<버스번호> 마산방향------>도계동(미래여성병원앞 정류소)   간선버스 100 102 105 122 155  지선버스 10 11 12 13 14 17 30 31 32 34 35 213 505  좌석버스 751 752창원방향------>도계동(서부스포츠센터 정류소)버스노선 양방향 동일함."
34811000048,C01,48,123,은광재가복지센터,00,NORMAL SERVICE.,C01,http://blog.daum.net/rnlqns1022,34811000048,상가 안에 주차장이있습니다.,창원 시내버스 타고  창원병원에서 내리시고 내동상가 뒷길로 셋번째 동우상가 2층 202호 오십시요H.P 010-2363-9307  T.055-275-9307FAX. 055-281-9307
34811000051,C01,48,123,새경남노인복지센터,00,NORMAL SERVICE.,C01,cafe.daum.net/newkn-scc,34811000051,창원시 성산구 신월동 토월복합상가 지하주차장 이용,"대중교통토월공원(성산복지관) 하차 : 버스 101번, 110번, 114번, 122번 신월민원센터 하차 : 111번"
34811000056,C01,48,121,예명 재가복지센터,00,NORMAL SERVICE.,C01,없음,34811000056,의창구청 무료주차이기에 주차하시면 됩니다.곧 도계부부시장에 주차장이 설치되오니 이용부탁드립니다.,도계주유소 하차하여 도계동 경남은행 맞은편 하천도로 50m 지점입니다.
34811000067,C01,48,125,늘돌봄터,00,NORMAL SERVICE.,C01,,34811000067,현재 위치한 부근에 주차할 수 있는 공간이 많음.,일반버스 노선:                             좌석버스 노선;창원-마산;705창원내-210. 211                                                  창원-진해;750.751창원-마산:102.106.107.108.112.115.
34811000071,C01,48,123,영남방문요양센터,00,NORMAL SERVICE.,C01,,34811000071,서광파크빌 인근/ 삼성그랜드 아파트 인근 도로 단시간 주차 가능주차공간 협소하니 대중교통 이용 및 도보,"진해방면: 155번 창원방면: 212, 110번마산방면: 801번성주사역 정류장 하차 후 서광 파크빌 상가 3층"
